geoid,pm25_Val,MEAN_Af_HI,MEAN_TEMP,MEAN_HEAT_INDEX,CMAQ_NO2,CMAQ_O3,CMAQ_PM25,proportionA,proportionB,proportionC,proportionD,proportionCorD,primary_grade_4levels,primary_grade_3levels,HPRICETIER,VULNERABLE,CHANGE,VUL_PRICE,overcrowded_total,median_rent,median_home_value,cost_burdened_total,percentage_foreign_born,average_household_size,percentage_family_households,percentage_four_year_degree_or_higher_total,pop_density (sq.mi.),number_children,number_seniors,percentage_seniors,percentage_children,percentage_overcrowding,cost_burdened_owners_renters,simpson,specCt,uniqSp,ndvi,acs_population,svi_pecentile,trees_n,trees_area,trees_den,trees_crown_den,zip_code,asthma_5yr_avg,asthma_age_adj_rate,urban_flood_suscep,heatisl,nn_q3_pm2_5,logtraf,city_property_tot,hardship,pct_white,pct_black,pct_nativeam,pct_asian,pct_other,prop_comm,prop_plndev,prop_resdntl,CLRRt,AdAsthRt,PhysRate,LngCncRt,CancerRt,HypRt,logtrafScld,pct_pacis,pct_hisp,aland,awater,intptlat,intptlon,commarea_n,community
17031430600,10.21821372,98.41671907,83.77400589,88.07349957,12.71587594,33.85968693,9.516635412,0,0.992244,0.007746,0,0.007746,B,B,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",22,748,240100,362,2.916666667,3.75,58.3001328,24.22818792,14917.19378,396,397,20.67708333,20.625,2.921647,48.07437,0.875,8,8,0.302822,1920,82.9,1005,76828,0.003015,23,60649,258.25,241.6,9,39.3,10.4,4.3,2,28.8,5.1,91.6,0,0,3.2,1,0,1,35,12.3,23.6,110.2590225,760.1208719,39.3,63.2352941176471,0,2,333359,0,+41.7644133,-087.5713730,43,SOUTH SHORE
17031834200,10.04034722,100.5611831,84.80387952,89.87761763,15.0395413,31.75034288,10.20155989,0,0,0.960793,0.029432,0.990224,C,CD,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",36,971,205100,712,1.317957166,2.83,62.54589963,24.81777161,11281.96382,1331,484,11.39091551,31.32501765,2.203182,43.57405,0.8,5,5,0.306867,4249,71.9,2773,182935,0.002843,18.8,"60649,60619",333,224.6,9,64,10.3,5.4,39,22.8,1.5,97.6,0,0,0.9,20,1,18,35,12.3,23.6,110.2590225,760.1208719,39.3,79.4117647058824,0,1.2,975439,0,+41.7555676,-087.5836069,43,SOUTH SHORE
17031834300,9.756108125,99.8026028,84.09926695,89.4381546,14.93412453,31.7657297,10.11812237,0,0.603467,0.082113,0.006043,0.088156,B,B,Moderate-cost,0,Rising,0,14,776,170600,1219,2.681545636,2.66,47.86729858,30.10096761,8134.537933,1156,1299,21.63557628,19.25383078,0.552923,48.14376,0.833,6,6,0.378252,6004,72.4,6609,469331,0.003457,24.6,"60617,60619",427.5,184,9.6,69.5,10.5,5.4,27,26,1.5,96.1,0,1.3,1,20,0,7,34.9,7.7,33.7,67.41985714,565.4763157,43.5,79.4117647058824,0,0.9,1911639,0,+41.7458348,-087.5917880,45,AVALON PARK
17031071200,10.44397116,96.79839862,82.97788008,87.21819847,18.06176876,30.18677148,10.83223318,0,0,0.083979,0.916021,1,D,CD,High-cost,0,Not_Rising,0,0,1628,487200,225,10.67193676,2.22,38.54805726,76.10250298,16119.74096,284,291,14.37747036,14.03162055,0,23.00613,0.908,14,12,0.298268,2024,9,1231,83389,0.003785,25.6,60614,30.5,40.2,9.3,42,10.3,5.2,0,13.4,81.8,6.3,0,8.9,3,0,0,0,27,8.2,11.6,74.09476278,606.7016718,21,76.4705882352941,0,8.2,325200,0,+41.9218547,-087.6462106,7,LINCOLN PARK
17031071400,10.29636335,98.01321394,82.25212081,86.85947261,19.2116095,29.23717659,11.38005152,,,,,,,,High-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",26,1550,439000,1008,14.62592202,1.85,23.82478632,81.27242287,19185.17101,294,602,12.68703899,6.195995785,0.925926,35.89744,0.986,285,128,0.329924,4745,28.9,2596,184848,0.004053,28.9,60614,30.5,40.2,9.1,31.8,10.7,5.8,0,9.6,81.8,5.7,0,5.9,6.7,0,0,0,27,8.2,11.6,74.09476278,606.7016718,21,85.2941176470588,0,6.8,640573,683301,+41.9227255,-087.6295259,7,LINCOLN PARK
17031070103,,95.56580681,83.08981111,87.21352925,17.44170242,30.51402234,10.5422756,0,0,1,0,1,C,CD,High-cost,1,Rising,"Vulnerable, Prices Rising",34,1366,338600,508,9.068476249,1.58,12.55195345,81.49931224,60763.21808,75,91,5.61381863,4.626773597,2.826268,42.22776,,,,0.222016,1621,10.3,226,14380,0.003271,20.8,60614,30.5,40.2,9.3,42.2,10.2,0,0,9.7,82.9,5.1,0,10.2,1.7,0,0,0,27,8.2,11.6,74.09476278,606.7016718,21,0,0,5.3,69094,0,+41.9268110,-087.6426051,7,LINCOLN PARK
17031431200,10.15203094,99.7289782,84.22018529,88.97021956,13.22784256,33.35826409,9.69870534,0,0,1,0,1,C,CD,Moderate-cost,0,Rising,0,0,1216,170000,421,1.414427157,2.32,54.82093664,33.44932579,11177.39601,521,585,20.68599717,18.42291372,0,38.65932,0.667,3,3,0.371216,2828,61.8,2282,180062,0.003482,27.5,60649,258.25,241.6,9,56.4,10.4,4.6,7,20.2,1.1,96.1,0,0,2.8,5,0,2,35,12.3,23.6,110.2590225,760.1208719,39.3,67.6470588235294,0,0.3,655295,0,+41.7553011,-087.5711843,43,SOUTH SHORE
17031500100,10.023334,97.00263137,83.11824603,87.87021543,16.18565935,30.48602155,10.24456846,,,,,,,,Moderate-cost,0,Rising,0,9,911,132000,610,0.529925187,2.2,53.39366516,18.39721254,3132.136696,329,688,21.44638404,10.25561097,0.581771,39.43116,0.923,13,13,0.352552,3208,51.7,6944,411843,0.002618,15.5,"60628,60619",333,224.6,9.4,71.1,10.5,6,11,15.8,1.6,98.4,0,0,0,11,0,0,45.8,NA,19.8,97.07889931,571.5057929,28.1,88.2352941176471,0,1.4,2652722,0,+41.7146834,-087.5950247,50,PULLMAN
17031450300,9.928492546,100.3686441,84.25781754,89.56723293,14.41742368,32.19702029,10.04242829,0,0.551564,0.002137,0,0.002137,B,B,Moderate-cost,0,Rising,0,41,975,148800,592,0.2644802962,2.58,65.98689002,18.02575107,7164.881454,742,858,22.69240942,19.62443798,2.986162,43.11726,0.923,13,13,0.3156,3781,69.3,3423,229781,0.002504,16.8,60617,427.5,184,9.5,70.1,10.4,5.9,8,21.6,0.4,96.6,0,0,2.9,7,0,1,34.9,7.7,33.7,67.41985714,565.4763157,43.5,86.7647058823529,0,0,1366771,0,+41.7419438,-087.5790892,45,AVALON PARK
17031440800,,99.14872419,84.13257354,89.01013267,16.06086514,30.56645124,10.40922146,0,0,0.791583,0.13214,0.923723,C,CD,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",44,877,114200,390,0.7678676905,2.86,48.08510638,15.59778306,15709.3936,423,231,13.64441819,24.98523331,6.241135,55.31915,,,,0.378931,1693,86.9,875,60401,0.003135,21.6,60619,333,224.6,9.7,74.4,10.3,4,6,36.1,1.3,97.9,0,0.8,0,4,0,2,39,17.4,30.4,83.658923,579.2743534,36.5,58.8235294117647,0,0,279123,0,+41.7317114,-087.6033280,44,CHATHAM
17031081403,9.907821178,94.95749894,82.0535367,86.76577712,19.41670972,29.37701353,11.13756899,,,,,,,,High-cost,0,Not_Rising,0,126,2133,559600,1600,21.21551081,1.66,30.24818063,85.68744128,62903.15236,385,766,9.520258514,4.784986329,2.351185,29.85632,0.735,7,5,0.1194,8046,6.4,608,15689,0.001835,4.7,60611,31.75,77.7,9.8,30.1,11.9,5.4,1,14.4,71.5,3,0.7,21.2,3.6,0,1,0,15.2,2.5,18.8,64.56802411,599.5926709,29.4,79.4117647058824,0,4.7,331288,1429596,+41.8929908,-087.6209561,8,NEAR NORTH SIDE
17031470100,9.882527139,99.67367937,83.93125665,89.33882543,16.15786033,30.52054147,10.36437596,,,,,,,,Lower-cost,0,Rising,0,19,672,98300,569,2.953767123,3.15,47.41873805,12.11365902,3807.495299,308,641,27.44006849,13.18493151,1.816444,54.39771,0.857,7,7,0.362032,2336,83.6,5782,343570,0.003639,21.6,60619,333,224.6,9.5,73.8,10.5,5.3,33,33.7,2,97,0,0,1,8,0,25,44.9,NA,NA,63.4335401,467.1886966,61.6,77.9411764705882,0,1.6,1589028,0,+41.7282207,-087.5964894,47,BURNSIDE
17031480200,9.848202229,99.89397018,84.37629276,89.69787375,16.68667327,30.15556482,10.36665109,0,0,0.810032,0,0.810032,C,CD,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",16,1041,175000,212,0,2.51,50.19607843,22.51256281,10310.78687,144,253,22.21246708,12.64266901,3.137255,41.56863,0.667,3,3,0.350113,1139,72.3,882,55203,0.003083,19.3,"60617,60619",427.5,184,9.8,71.8,10.6,4.7,0,20.6,1,96.3,0,0,2.7,0,0,0,22.7,20.4,32.7,73.07492636,596.7314686,30.2,69.1176470588235,0,1,286108,0,+41.7351241,-087.5898829,48,CALUMET HEIGHTS
17031480100,10.01640339,100.0870804,84.12680463,89.72189516,17.02865789,29.89814368,10.43445506,,,,,,,,Moderate-cost,0,Rising,0,0,991,149300,304,3.056569343,2.41,59.8476605,26.44178455,8606.887744,345,600,27.37226277,15.73905109,0,33.07943,0.5,2,2,0.360387,2192,53.2,1914,131535,0.002902,19.9,60617,427.5,184,9.8,73.6,10.5,5.5,4,20,0.8,98.2,0,0,0.6,1,0,3,22.7,20.4,32.7,73.07492636,596.7314686,30.2,80.8823529411765,0.4,0.3,659618,0,+41.7352410,-087.5757292,48,CALUMET HEIGHTS
17031480500,10.23728633,100.2787372,84.23060045,89.74347112,14.56832963,32.0558599,10.03504657,,,,,,,,Moderate-cost,0,Rising,0,35,943,140200,502,10.95983662,2.57,61.45454545,18.95368782,5580.85154,454,464,15.7930565,15.4526889,3.181818,45.63636,0.875,8,8,0.338556,2938,73.1,3698,246824,0.002712,18.1,60617,427.5,184,9.4,59.4,10.4,5.7,3,24.2,9,88.4,0,0.3,2.3,1,0,2,22.7,20.4,32.7,73.07492636,596.7314686,30.2,83.8235294117647,0,10.7,1363482,0,+41.7276001,-087.5590911,48,CALUMET HEIGHTS
17031510300,10.27718325,100.1362203,84.04622045,90.05804317,14.90880694,31.39093908,10.02452324,,,,,,,,Lower-cost,0,Rising,0,42,1134,88900,941,1.716738197,2.57,62.14689266,13.59247967,4489.324641,1153,969,18.90362856,22.49317206,2.157165,48.33077,0.982,238,113,0.405749,5126,93.4,13004,786089,0.004397,26.6,"60617,60619",427.5,184,9.5,63.3,10.4,5.7,5,30,0.6,99.2,0,0,0.2,4,0,1,31.4,15.6,34.9,89.58798803,531.8294564,46.1,83.8235294117647,0,0.4,2957302,0,+41.7157381,-087.5749736,51,SOUTH DEERING
17031222800,,99.58434735,84.27162665,88.87131162,17.32509613,30.06620026,10.70658684,0,0,0.004894,0.995106,1,D,CD,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",8,986,241700,198,20.76446281,2.78,53.69863014,35.8044164,22508.71148,215,37,3.82231405,22.2107438,2.191781,54.24658,0.667,3,3,0.320209,968,61.9,330,22478,0.002963,20.2,60647,190.75,98.5,9.4,85.9,10.8,3.8,0,18.9,72.1,6.5,0,0,21.4,0,0,0,26.1,10.5,18.7,39.04862757,402.5999424,26.5,55.8823529411765,0,73.8,111384,0,+41.9154349,-087.7150953,22,LOGAN SQUARE
17031480400,10.12773504,100.1098499,84.20081172,89.8437182,14.88689884,31.76269551,10.15906104,,,,,,,,Moderate-cost,0,Rising,0,58,1000,169900,934,2.363896848,2.45,60.2833638,23.7936772,7990.726704,776,1371,24.55229226,13.89684814,2.650823,42.68739,0.667,3,3,0.353463,5584,61.3,5129,333393,0.002834,18.4,60617,427.5,184,9.8,76.3,10.5,5.6,2,15.4,2.4,96.8,0,0,0.9,0,1,1,22.7,20.4,32.7,73.07492636,596.7314686,30.2,82.3529411764706,0,1.8,1809911,0,+41.7284498,-087.5756385,48,CALUMET HEIGHTS
17031500200,10.06248789,97.33636655,83.24228452,88.57120398,14.6118375,31.62783359,10.03487799,,,,,,,,Lower-cost,1,Rising,"Vulnerable, Prices Rising",58,913,121000,313,0,3.21,60.3034134,16.39017916,2702.326115,624,137,6.428906617,29.28202722,7.332491,39.57016,0.964,65,37,0.38457,2131,93.3,5941,338403,0.002909,16.6,60628,305,160,9.7,69.9,10.5,5.7,22,32.6,1.6,96.2,0,0,2.1,1,0,21,45.8,NA,19.8,97.07889931,571.5057929,28.1,83.8235294117647,0,0,2042414,0,+41.7008552,-087.6003086,50,PULLMAN
17031460600,10.19705009,99.73815531,83.60554185,88.92901163,13.31561164,33.19876186,9.711595468,,,,,,,,Lower-cost,1,Rising,"Vulnerable, Prices Rising",12,880,106500,189,9.424603175,3.61,62.80991736,12.89875173,10017.65052,199,89,8.829365079,19.74206349,3.305785,52.06612,,,,0.389732,1008,83.2,813,59817,0.00312,23,60617,427.5,184,9.4,70.3,10.3,4.3,7,30.9,20.5,79.5,0,0,0,1,0,6,34.8,15.3,40,99.27001203,564.700606,33.3,63.2352941176471,0,20.5,260611,0,+41.7356327,-087.5595142,46,SOUTH CHICAGO
17031838800,9.753797015,99.52943763,83.61994237,89.55535052,13.42885892,32.37556986,10.13144158,,,,,,,,Lower-cost,1,Rising,"Vulnerable, Prices Rising",44,400,138600,356,18.4683265,3.19,67.72767462,8.657047725,460.0527793,1044,418,13.17365269,32.90261582,3.890363,31.47657,0.994,1409,398,0.305583,3173,94.3,38442,1848020,0.002152,10.3,"60628,60617,60633",427.5,184,7.9,30.9,10.8,6.4,156,35.5,46.9,50.5,0,0,2.6,11,115,30,31.4,15.6,34.9,89.58798803,531.8294564,46.1,94.1176470588235,0,43.7,17863251,3802983,+41.6834042,-087.5740611,51,SOUTH DEERING
17031280100,9.873084259,96.38413539,83.95332357,88.21426025,27.36042145,23.51024123,13.20047434,,,,,,,,High-cost,0,Not_Rising,0,83,2212,406900,1017,15.82131224,1.62,28.24707031,91.29144852,29572.02331,326,470,7.290212502,5.05661548,2.026367,24.8291,0.917,12,12,0.121188,6447,5.6,807,16704,0.001429,3,"60661,60606,60654",45,162.6,9.6,54.8,10.9,6.6,2,9.8,73.9,3.3,0,18.6,4.2,0,2,0,29.5,14,16.6,80.99073732,553.8424527,20.6,97.0588235294118,0,4.4,564644,29634,+41.8854520,-087.6434977,28,NEAR WEST SIDE
17031320100,9.723491907,95.75354825,82.50064415,87.36692398,16.46697309,31.70779591,9.591121352,,,,,,,,High-cost,0,Not_Rising,0,192,2300,527500,3189,33.70207041,1.52,39.58307936,81.10718737,37781.60677,803,2056,15.36736677,6.001943344,2.340607,38.87602,0.981,104,68,0.204049,13379,25.4,2643,112492,0.002882,12.3,"60601,60602,60603",31.75,77.7,9.7,29.1,10.9,6.4,4,11.2,75.9,3.5,1,18,1.6,0,0,0,13.4,9,12,48.98124553,496.9758483,16.5,94.1176470588235,0,8.3,917152,50832,+41.8864471,-087.6194672,32,LOOP
17031081402,9.925170898,88.92461317,80.28332826,83.95470224,13.81179164,34.12351745,8.670537069,,,,,,,,High-cost,0,Not_Rising,0,62,2201,492900,957,33.52112676,1.86,42.09692746,82.30971129,23390.54479,464,923,17.33333333,8.713615023,1.96389,30.31359,0.933,15,15,0.266519,5325,18.4,1327,62387,0.002251,10.6,60611,31.75,77.7,9.6,23.2,11.9,5.7,0,11.8,67.1,4,0,24.1,4.8,0,0,0,15.2,2.5,18.8,64.56802411,599.5926709,29.4,83.8235294117647,0,3.9,589627,0,+41.8910215,-087.6129310,8,NEAR NORTH SIDE
17031431301,10.25251802,98.27339287,83.80257019,88.20021848,12.43895105,34.10521763,9.379866364,0,0,0.999456,0.000544,1,C,CD,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",54,840,117700,791,7.51396648,2.81,61.53232243,13.88778353,22949.48134,983,334,9.329608939,27.45810056,4.309657,63.12849,0.667,3,3,0.331038,3580,99.1,1314,97315,0.003252,24.1,60649,258.25,241.6,9,55.2,10.2,4.6,9,29.5,2.4,92.5,0,0,5.1,8,0,1,35,12.3,23.6,110.2590225,760.1208719,39.3,67.6470588235294,0,4.9,404025,0,+41.7535302,-087.5601871,43,SOUTH SHORE
17031431400,10.31173706,98.14849283,82.78895342,87.77651791,13.044685,33.48017568,9.615304902,0,0.0000167,0.508129,0,0.508129,C,CD,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",248,857,76000,1711,6.562544777,2.04,27.84772182,18.99833672,16659.69903,1408,949,13.59793667,20.17481014,7.434053,51.28897,0.986,478,155,0.362297,6979,95.8,3107,221732,0.002864,20.4,60649,258.25,241.6,8.7,30.9,10.4,4.6,17,27.7,7.8,88.6,0.1,0.3,3.2,2,3,12,35,12.3,23.6,110.2590225,760.1208719,39.3,67.6470588235294,0,1.1,1084986,1126154,+41.7572084,-087.5465550,43,SOUTH SHORE
17031240600,9.978685379,99.35386893,84.28347967,88.77445465,18.67055022,29.10135254,10.95038301,0,0,0,1,1,D,CD,High-cost,0,Not_Rising,0,0,1582,457900,201,8.764940239,2.67,48.36601307,65.9839715,23585.2276,306,63,4.183266932,20.3187251,0,32.84314,0.81,11,8,0.243298,1506,12.9,550,28582,0.003326,17.3,60647,190.75,98.5,9.5,71,10.6,4.3,0,12.7,85.5,8,0,1.3,5.3,0,0,0,21.5,9,13.1,52.1764477,502.2827855,23.1,63.2352941176471,0,30.3,165380,0,+41.9121341,-087.6897111,24,WEST TOWN
17031460100,10.13112116,99.69522527,83.22541348,88.67010304,11.54206879,34.90787179,8.836983154,,,,,,,,Lower-cost,1,Rising,"Vulnerable, Prices Rising",52,1056,88500,583,12.52920561,2.71,62.96958855,14.55696203,2991.888736,996,315,9.199766355,29.08878505,4.651163,52.14669,0.983,177,102,0.394683,3424,94.7,6445,228814,0.002174,7.7,"60649,60617",427.5,184,8.6,37.5,10.5,5.1,33,28.5,10.8,83.2,0,1.8,4.2,8,0,25,34.8,15.3,40,99.27001203,564.700606,33.3,75,0,12.9,2964056,2514274,+41.7478345,-087.5367253,46,SOUTH CHICAGO
17031460302,10.06383109,99.38562624,83.5955183,88.76375726,13.31211415,33.20641764,9.702163747,0,0,0.002925,0.997075,1,D,CD,Lower-cost,1,Rising,"Vulnerable, Prices Rising",64,850,114400,627,4.450186621,2.6,65.88132635,6.990881459,13903.34504,1077,455,13.06345105,30.92161929,5.584642,54.71204,0.75,4,4,0.420287,3483,95.4,2319,176259,0.003574,27.2,"60649,60617",427.5,184,9,55.5,10.2,4.4,32,30.7,4,91.3,0,0,4.7,16,0,16,34.8,15.3,40,99.27001203,564.700606,33.3,64.7058823529412,0,6.4,648832,0,+41.7470840,-087.5573879,46,SOUTH CHICAGO
17031222600,9.845205307,98.01366045,83.68611816,88.2197503,17.85566711,29.66430664,10.87839603,0,0,0.025794,0.974206,1,D,CD,High-cost,0,Rising,0,7,1243,385200,210,18.7539733,2.58,34.43804035,62.54180602,25367.07847,252,47,2.98792117,16.02034329,1.008646,30.25937,0.84,10,8,0.324487,1573,22.9,670,42679,0.004172,26.6,60647,190.75,98.5,9.6,76.6,10.5,0,3,19.7,80.8,4.3,0.4,1.6,12.8,0,0,3,26.1,10.5,18.7,39.04862757,402.5999424,26.5,0,0,34.9,160604,0,+41.9156388,-087.7044798,22,LOGAN SQUARE
17031460200,10.07882404,99.57243625,83.64664274,89.26063143,12.59780033,33.89381737,9.41010225,0,0,0,0.78855,0.78855,D,CD,Lower-cost,1,Rising,"Vulnerable, Prices Rising",37,761,90700,430,17.48589847,3.18,60.02415459,9.038461538,10708.89212,727,240,9.669621273,29.29089444,4.468599,51.93237,0.75,4,4,0.397615,2482,98.6,2238,151014,0.003728,25.2,60617,427.5,184,9,43.8,10,4.9,65,35.7,53.6,37.3,0,0,9.2,5,0,60,34.8,15.3,40,99.27001203,564.700606,33.3,72.0588235294118,0,53.1,600282,0,+41.7413872,-087.5470101,46,SOUTH CHICAGO
17031460301,10.07217956,98.83862928,83.16317659,88.18710288,13.61672674,32.91774591,9.816323602,0,0,0,1,1,D,CD,Lower-cost,1,Rising,"Vulnerable, Prices Rising",24,1015,123900,531,19.68629962,2.89,67.5429727,10.13268999,16661.71503,1091,201,6.434058899,34.92317542,2.426694,53.6906,0.857,7,7,0.395357,3124,85.9,1674,127286,0.003447,26.2,60617,427.5,184,9.1,61.3,10.1,3.8,22,36.1,27.1,69.8,0.3,0,2.6,11,0,11,34.8,15.3,40,99.27001203,564.700606,33.3,55.8823529411765,0.3,30.2,485612,0,+41.7400264,-087.5563673,46,SOUTH CHICAGO
17031461000,10.26069012,100.4955495,84.46226219,89.48237011,12.68300704,33.92029925,9.097747595,0,0,0,0.715023,0.715023,D,CD,Lower-cost,1,Rising,"Vulnerable, Prices Rising",0,338,106900,321,11.34805788,2.47,20.41884817,6.571428571,6052.509384,155,475,36.17669459,11.80502666,0,42.01571,0.75,4,4,0.201829,1313,95.7,949,37804,0.001689,6.7,60617,427.5,184,8.5,40.8,10.5,5.1,69,44.2,20.8,63.1,0,0,16.2,28,1,40,34.8,15.3,40,99.27001203,564.700606,33.3,75,0,31,561859,59596,+41.7273925,-087.5465424,46,SOUTH CHICAGO
17031051100,10.33782005,99.42276772,84.88142237,89.71795053,18.05828094,29.73510742,10.70036316,0,0,1,0,1,C,CD,High-cost,0,Rising,0,5,1427,725500,200,12.63603386,3.08,71.90082645,76.52173913,26329.38415,534,90,5.441354293,32.2853688,0.826446,33.05785,0.875,8,8,0.291364,1654,9.6,612,43255,0.003761,26.6,60618,172.25,82.6,9,77.3,10.7,4.2,0,9.5,87.2,1.4,0,2.6,8.8,0,0,0,25.8,5.6,15.7,51.16240717,449.2207631,20.1,61.7647058823529,0,10.9,162702,0,+41.9413652,-087.6808266,5,NORTH CENTER
17031460700,10.28876686,99.96048919,83.95584885,89.4001789,13.28098297,33.2310791,9.699551582,,,,,,,,Lower-cost,1,Rising,"Vulnerable, Prices Rising",25,689,119100,460,18.28528073,2.7,73.61563518,6.75862069,16154.38261,973,327,12.40515933,36.91198786,2.714441,49.94571,0.667,3,3,0.38479,2636,95.5,1569,95837,0.003713,22.7,60617,427.5,184,9,53.2,10.3,4.9,82,56.5,33,55.2,0,0.7,11.2,7,0,75,34.8,15.3,40,99.27001203,564.700606,33.3,72.0588235294118,0,39.8,422623,0,+41.7355805,-087.5492807,46,SOUTH CHICAGO
17031833900,10.2382714,100.2977628,84.07841679,89.59850137,14.59238592,31.94670662,10.040909,0,0,0,0.774216,0.774216,D,CD,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",48,795,255400,383,19.60474308,2.91,74.1813602,8.049113233,9666.807848,817,232,9.169960474,32.29249012,6.04534,48.23678,0.5,2,2,0.35348,2530,97.5,2309,154185,0.003406,22.7,60617,427.5,184,8.8,52.4,10.4,4.9,102,36.3,44.5,49.2,0.3,1.2,4.7,6,1,95,34.8,15.3,40,99.27001203,564.700606,33.3,72.0588235294118,0,50.6,677853,24124,+41.7310321,-087.5474226,46,SOUTH CHICAGO
17031510200,10.1692374,100.2147813,84.13308728,90.18423336,14.68772432,31.87604535,9.919106147,,,,,,,,Lower-cost,0,Not_Rising,0,32,1198,111100,510,11.38211382,2.99,71.13309353,24.72089314,6730.610519,731,522,15.71815718,22.01144234,2.877698,45.86331,0.875,8,8,0.410132,3321,78.5,4816,308265,0.003769,24.1,60617,427.5,184,9.7,46.7,10.4,4.9,7,31.8,29.3,67.8,0,0,2.9,6,0,1,31.4,15.6,34.9,89.58798803,531.8294564,46.1,72.0588235294118,0,25.1,1277946,0,+41.7142651,-087.5600495,51,SOUTH DEERING
17031110501,10.11776066,99.18644938,83.99645988,88.67245973,16.26492924,30.83255213,10.21374567,0,0,1,0,1,C,CD,High-cost,0,Not_Rising,0,7,1127,315900,526,30.98330241,3.17,68.95206243,40.94722598,17635.07157,1135,564,10.46382189,21.05751391,0.39019,29.31996,0.815,9,7,0.352161,5390,31.6,2468,188134,0.003118,23.8,60630,92,78.6,8.9,82.6,10.4,4.6,0,18,78,0.5,0,12.6,8.9,0,0,0,16.7,NA,26,65.29737531,473.2502056,29.3,67.6470588235294,0,28.5,791607,0,+41.9770023,-087.7619249,11,JEFFERSON PARK
17031120400,10.01517514,98.88419815,83.5513818,88.35752049,16.45166448,30.70389158,10.12702911,0,0.300397,0.505945,0,0.505945,C,CD,High-cost,0,Rising,0,11,1289,349600,392,29.02107229,2.95,78.74203822,41.10255371,9119.828712,915,459,12.24326487,24.4065084,0.875796,31.21019,0.988,198,135,0.437727,3749,36.2,5526,424473,0.00519,39.9,"60646,60630",92,78.6,8.8,73.8,10,5.7,0,16.9,64.9,0.4,0,17.3,17.4,0,0,0,17.9,25.9,24.6,50.82641554,477.4310806,24,83.8235294117647,0,28.7,1064699,0,+41.9772355,-087.7521624,12,FOREST GLEN
17031120300,9.733320236,99.12035012,83.56760719,88.80953135,15.6205274,31.32679242,9.838570583,0.566904,0.254894,0,0,0,A,A,High-cost,0,Not_Rising,0,63,1184,444800,591,23.46531614,2.7,74.74120083,63.86861314,8212.084108,1553,1174,18.01718846,23.83364027,2.608696,24.47205,0.98,75,59,0.447093,6516,25.1,9094,727703,0.004425,35.4,"60659,60646",24.75,41,8.8,49.4,10.1,5.8,0,12,77.6,0.8,0,16.6,5.1,0,0,0,17.9,25.9,24.6,50.82641554,477.4310806,24,85.2941176470588,0,11.8,2055066,0,+41.9911122,-087.7400660,12,FOREST GLEN
17031160200,10.48510742,98.24728785,83.95952943,88.38640596,17.19800371,30.24857404,10.44674911,0,0,0.822706,0,0.822706,C,CD,High-cost,0,Rising,0,0,961,403100,391,16.62225183,2.78,60.8478803,47.57709251,8123.035209,598,455,15.15656229,19.9200533,0,32.50208,0.893,11,10,0.308333,3002,28.2,2913,204270,0.003043,21.3,"60641,60630",92,78.6,8.9,81.7,10.5,6.5,0,11.6,79.9,1.3,0.4,10,8.4,0,0,0,26,10.7,29.9,56.37857777,454.3016727,29.4,95.5882352941177,0,21.6,957173,0,+41.9587937,-087.7384000,16,IRVING PARK
17031241000,9.735235214,98.40888429,84.05153657,88.49077042,17.98461972,29.56217583,10.88743484,0,0,0,0.999938,0.999938,D,CD,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",19,1198,300000,267,9.780534351,2.65,51.38888889,45.61518325,26160.38051,461,169,8.062977099,21.99427481,2.638889,37.08333,0.857,7,7,0.264362,2096,71.8,636,32489,0.003065,15.7,"60622,60647",130.5,128.7,9.4,70.4,10.6,4.6,0,23.3,64.3,16.8,0,3.6,15.3,0,0,0,21.5,9,13.1,52.1764477,502.2827855,23.1,67.6470588235294,0,47.1,207513,0,+41.9079686,-087.6945342,24,WEST TOWN
17031130200,9.730949055,98.69840158,83.61123233,88.55604986,16.72443548,30.58009572,10.25390385,,,,,,,,High-cost,0,Rising,0,5,960,275000,171,25.72721396,2.41,58.68902439,55.9554413,1930.020352,314,321,20.7498384,20.29734971,0.762195,26.06707,0.995,3898,563,0.500571,1547,48.3,11478,842826,0.005529,40.6,"60646,60630",92,78.6,8.1,53,10.3,5.9,0,11.4,70.5,1.9,0,15.9,11.7,0,0,0,21,18.5,23,48.89901956,444.3225239,40.3,86.7647058823529,0,17.6,2075996,3028,+41.9818378,-087.7375733,13,NORTH PARK
