geoid,HeathDeath_Percent,leadPoisonR,ndvi,treesN10,treeCrwDn,socvlnIndx,hrdshpIndx,urbanFlood,surfcTemp,trafficVol,nnetPM25,chAsthmaED,chAsthma17,pop18,whiteP18,blackP18,amIndP18,asianP18,hispP18,other18,chldren18,senior18,zipCode,comArea,comAreaNm,plantDivrs,plantTotl,plantSpec,redLined,mdRent18,mdHome18,frgnBrn18,hhldSize18,fmHhld18,college18,popDens18,ovrcwdHs18,costBurd18,hsngSuscp,hsngVuln,hsngChng,dsplcPresr,chwAirTemp,chwHeatAve,chwHeatMax,eclipsPM25,lungCRt17,physRt17,adAsthma17,cancerRt17,hyptRt17
17031252202,2.66,3.458213257,0.31905,1897,19.3,99.5,52.6,9.4,78.3,5.4,10.4,287.75,251,,2.9,95.4,,1.7,2.3,0,27.76703202,15.34493875,"60624,60644",25,AUSTIN,0,1,1,C,905,126700,2.02020202,3.21,61.56394964,7.889190003,18905.48136,1.259112,48.31014,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.72761267,89.82054073,100.8550873,10.69659615,93.01261318,34.9,12.6,581.7791986,39.2
17031831400,2.66,3.458213257,0.223535,3372,8.5,93.6,23.9,9.5,80.3,6.5,10.7,402,295,,15.5,65.4,,0.9,23.2,17.3,22.34543011,13.27284946,60644,25,AUSTIN,0.865,17,10,C,1048,169700,9.173387097,3.04,65.23955148,13.95676692,3662.904782,2.038736,58.30785,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",84.39224177,88.71942974,99.07224421,10.54886682,93.01261318,34.9,12.6,581.7791986,39.2
17031140601,0.61,1.429772918,0.301824,880,25,80.4,23.1,8.8,67.5,4.6,10.6,172.25,82.6,,48,6.5,,21.4,48.8,24.1,20.08882815,9.087803211,"60625,60618,60630",14,ALBANY PARK,0.72,5,4,C,992,302000,53.60437308,3.76,75.37960954,23.50971199,27858.36085,5.097614,42.73319,High-cost,1,Rising,"Vulnerable, Prices Rising",83.86256436,88.28970675,98.63561562,10.55025196,44.62242527,22.6,4,397.6728729,26.6
17031560100,0.61,0.334448161,0.245185,1737,13.2,78.6,28.9,9.4,53.3,6.1,10.9,168,55.1,,44.6,14.2,,8.9,65.4,30.3,21.11760884,15.46458739,"60804,60632",56,GARFIELD RIDGE,0.444,3,2,D,829,161300,34.63287849,4.08,78.07017544,13.60619469,5744.402025,9.94152,30.99415,Moderate-cost,0,Not_Rising,0,84.43524496,89.04840703,99.59524457,10.98692926,73.77773336,27.3,NA,526.3596442,32.3
17031560300,0.2,0.334448161,0.338162,1746,18.7,71.2,24.5,10,59.9,5.7,10.7,75,56.6,,67.4,1.2,,3.4,63.5,28,25.15103339,12.33704293,60638,56,GARFIELD RIDGE,0.5,2,2,,1377,185100,30.90620032,3.39,78.04621849,19.83286908,12456.21647,4.936975,36.55462,Moderate-cost,0,Not_Rising,0,84.53401156,89.52109426,100.224335,10.6758101,73.77773336,27.3,NA,526.3596442,32.3
17031560400,0.2,0.334448161,0.252654,742,12,79.7,27.6,9.9,69.1,4.7,10.7,168,55.1,,65.7,2.8,,4.2,68.8,25.8,24.22712934,10.28391167,60632,56,GARFIELD RIDGE,0,1,1,,1175,178400,46.81388013,3.22,87.69230769,16.68726823,12086.97079,6.153846,36.04396,Moderate-cost,0,Not_Rising,0,84.50083786,89.15405238,99.80012656,10.88966227,73.77773336,27.3,NA,526.3596442,32.3
17031351400,1.64,0.821917808,0.306528,1000,15.2,99,43,9.5,70.2,4.8,10.5,195.5,93,,3.5,91.7,,2.7,1.7,0.6,32.18954248,7.461873638,"60616,60653,60609",35,DOUGLAS,0,2,1,D,346,263600,3.812636166,1.51,52.09125475,22.4291498,14678.55808,2.534854,52.09125,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",83.5484194,88.08687074,98.83727691,9.327573299,120.6118681,24.7,13,727.052428,28.2
17031570200,0.2,1.142857143,0.1934,2401,6.4,76.1,25.8,9.9,81.9,6.3,11,168,55.1,,68.5,0,,10.1,71.8,21.5,26.95274831,11.52362584,60632,57,ARCHER HEIGHTS,0.857,7,7,,675,188000,37.31918997,3.6,77.37704918,14.55357143,3045.340328,8.852459,29.01639,Moderate-cost,0,Not_Rising,0,84.57677625,89.28935842,99.62772547,11.21001228,23.22082211,44.5,NA,363.8317508,33.7
17031570400,1.02,1.142857143,0.256353,989,12,81.6,23.2,9.9,97.2,5.4,10.8,168,55.1,,53.2,0.1,,1.7,87.9,42.6,25.50724638,10.72463768,60632,57,ARCHER HEIGHTS,0.967,45,34,C,855,174300,35.24637681,4.42,69.31818182,17.33067729,9641.409504,2.083333,35.22727,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.87829149,89.76050455,100.4073664,11.22899818,23.22082211,44.5,NA,363.8317508,33.7
17031340400,1.64,0,0.168434,483,7,80,29.7,9.2,66.1,6.4,10.5,78.5,104.1,,10.9,1.9,,84.5,3.4,2.7,18.31610044,13.93402265,60616,34,ARMOUR SQUARE,0.5,2,2,D,899,211200,66.86361398,3.06,67.78916545,28.78464819,18119.11741,9.077599,44.21669,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",84.38847475,88.99150261,100.6090769,10.10421085,83.92988877,54.5,NA,420.5252736,NA
17031839600,1.64,0.821917808,0.290262,1069,16,72.1,23.5,9.4,50.5,4.5,10.4,78.5,104.1,,7.3,89,,0.4,5.7,3.3,11.48500366,27.50548647,"60616,60653",35,DOUGLAS,0.5,2,2,D,1026,308000,2.340892465,2.28,44.1370224,40.35087719,10825.51247,0,57.57576,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",83.78493504,88.32791501,98.71579769,9.151655197,120.6118681,24.7,13,727.052428,28.2
17031340600,1.64,0,0.218549,879,6.6,98.5,68.9,9.2,79.3,6.2,10.6,195.5,93,,0.2,96.8,,0,0.2,3,35.1452671,16.96344892,"60616,60609",34,ARMOUR SQUARE,0,1,1,D,289,,0.7497656982,4.2,50.23255814,7.602339181,5820.275795,9.069767,37.90698,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.18971977,88.7070993,100.2175748,9.587830305,83.92988877,54.5,NA,420.5252736,NA
17031350400,1.64,0.821917808,0.347943,542,18.6,95.3,52.7,9.6,63.7,3.8,10.5,78.5,104.1,,1.6,98.4,,0,0.2,0,42.99851559,2.869866403,60616,35,DOUGLAS,,,,D,280,,0.4948045522,,69.14893617,5.516637478,25982.95288,6.382979,37.53799,Moderate-cost,0,Not_Rising,0,83.75850538,88.2920242,99.16421842,,120.6118681,24.7,13,727.052428,28.2
17031380200,1.64,0.529100529,0.309586,722,20.6,65.9,30.9,9.5,55.2,3.9,10.6,173,220.6,,1.1,95.7,,0.5,1.4,1.7,6.928948914,47.85672343,60653,38,GRAND BOULEVARD,0.5,2,2,D,694,308900,2.642395772,1.92,24.89196197,34.43246671,20502.73309,0,48.66033,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",83.49572563,88.04154539,99.83232012,8.965149879,120.7506693,31.5,18.4,651.5352754,40.5
17031835900,1.64,0.529100529,0.314428,1823,15.5,96.4,31.8,9.5,61.6,5.2,10.6,195.5,93,,2.8,96.2,,0.6,2.2,0.3,25.79937304,14.73354232,"60653,60609",38,GRAND BOULEVARD,0.5,2,2,,715,204000,0.8463949843,2.29,41.55405405,21.15303095,12761.0741,1.283784,49.05405,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",83.55164697,88.1231827,99.68704634,9.246538639,120.7506693,31.5,18.4,651.5352754,40.5
17031841000,1.64,0.572519084,0.213166,2065,7.6,37.8,18,9.2,50.1,6.4,10.6,78.5,104.1,,32.2,41.1,,21.4,3.7,5.3,10.62308478,10.41879469,60616,33,NEAR SOUTH SIDE,0.978,92,67,D,2037,317300,20.93973442,1.88,39.75265018,64.70588235,2401.027425,2.473498,42.93286,High-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",83.23986868,87.60480348,96.76816053,10.14287186,93.58342319,13.3,6.9,646.3140817,20.5
17031380100,0.41,0.529100529,0.357543,1543,18.9,92.7,45.5,9.6,41,4.5,10.5,173,220.6,,2.7,94.6,,0,0.7,2.2,23.34846193,15.53202219,60653,38,GRAND BOULEVARD,0.5,2,2,D,453,309600,1.714573878,2.03,36.59695817,27.52171009,11724.62874,1.806084,48.19392,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",83.39791721,87.91211212,99.83577805,8.949457804,120.7506693,31.5,18.4,651.5352754,40.5
17031841100,1.64,0,0.201272,2145,7.9,96.9,37.6,9.2,67.3,6.4,10.6,78.5,104.1,,5.7,3.7,,88.6,2.5,1.9,14.59276018,24.32126697,60616,34,ARMOUR SQUARE,0.957,25,24,D,800,284200,69.18834842,2.78,68.42482957,22.99253035,16392.79657,8.288482,39.57661,High-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.55116196,89.4462891,99.88854836,10.32017581,83.92988877,54.5,NA,420.5252736,NA
17031842000,1.64,0.821917808,0.312864,1879,20.9,64.4,16.2,9.4,68.4,4.9,10.5,78.5,104.1,,44.3,30.6,,21.5,8.2,3.6,4.499042757,17.16656031,60616,35,DOUGLAS,0.667,3,3,D,2114,271300,26.19655392,2.27,44.13407821,18.39622642,13757.37257,3.072626,36.31285,Moderate-cost,0,Not_Rising,0,83.52740642,87.87968233,98.02699989,9.559664965,120.6118681,24.7,13,727.052428,28.2
17031381200,3.27,0.529100529,0.285608,706,13.9,63.6,24.2,9.6,59.8,4.5,10.6,140.75,188.4,,3.6,86.2,,0,0.8,6.2,22.91183295,16.99535963,"60615,60653",38,GRAND BOULEVARD,0.667,3,3,D,829,302900,1.56612529,2.73,40.60542797,39.61977186,17269.73874,0,50.31315,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",83.51596272,87.69051577,99.26086177,9.238147736,120.7506693,31.5,18.4,651.5352754,40.5
17031836000,0.41,0.529100529,0.324914,1405,14.1,65.5,26.4,9.5,51.2,3.9,10.6,173,220.6,,1.7,96.6,,0,1,1.7,30.66427289,6.175942549,60653,38,GRAND BOULEVARD,0.5,2,2,D,1095,251800,0.6104129264,2.69,69.93603412,28.84515795,14262.51068,2.665245,35.60768,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",83.64856946,88.22702732,100.0296717,9.092782974,120.7506693,31.5,18.4,651.5352754,40.5
17031835700,0.82,0.529100529,0.317394,236,6.8,61.6,33.9,9.6,75.8,4.4,10.4,195.5,93,,0,100,,0,0,0,54.56730769,0,60609,38,GRAND BOULEVARD,0.924,15,14,,848,,7.451923077,,61.03896104,24.33862434,5665.049897,10.38961,38.96104,Lower-cost,0,Not_Rising,0,83.9600753,88.57648573,99.86832601,,120.7506693,31.5,18.4,651.5352754,40.5
17031835600,0.82,2,0.232702,1434,9.1,81.6,38.4,9.3,68.4,6.5,10.3,195.5,93,,10.8,89.2,,0,10.8,0,15.81450654,29.96432818,60609,37,FULLER PARK,0.833,6,6,D,614,70800,4.756242568,2.85,45.90163934,9.143686502,2374.026943,3.278689,45.35519,Lower-cost,1,Rising,"Vulnerable, Prices Rising",84.21563166,89.07972562,100.7030719,10.01388216,161.7535916,32.7,NA,702.8026515,NA
17031835500,0.82,2,0.258005,1914,12.7,96,47.7,9.4,77,6.6,10.5,195.5,93,,5.5,93.5,,0,3.4,1,13.9959432,27.92427316,60609,37,FULLER PARK,0.9,10,10,D,442,124600,5.409060176,2.4,47.58522727,8.52965069,4188.507352,1.988636,50.42614,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.24633207,88.98040884,100.391133,9.668868701,161.7535916,32.7,NA,702.8026515,NA
17031610800,0.82,2.49821556,0.272591,754,14.9,32.4,16.3,9.6,79.8,0,10.6,195.5,93,,81.1,0,,2.9,27.1,14,24.12193506,9.078860172,60609,61,NEW CITY,0,1,1,D,962,196600,3.048376408,3.22,71.85185185,17.91044776,11773.32017,0,36.48148,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",84.26044194,89.11280469,100.7546453,10.0662241,67.22063136,32,10.5,474.5761204,23.1
17031840000,0.82,0.301659125,0.205773,969,7.8,49.1,23.2,9.2,83.9,4.9,10.6,195.5,93,,45.1,0.8,,39.2,20.3,14.9,22.59632072,7.775078098,"60616,60609",60,BRIDGEPORT,0.667,3,3,D,945,342100,32.87053107,3.06,63.76237624,38.78923767,12621.01934,7.227723,31.38614,High-cost,0,Rising,0,84.21365274,88.6322054,99.84747179,9.892096519,67.06241818,23.4,NA,419.9831567,32.7
17031381900,3.27,0.529100529,0.272417,414,11.7,66.5,21.7,9.5,56.8,4.2,10.5,140.75,188.4,,4.3,88.6,,0.4,3.5,6.2,21.62588792,12.07576953,60615,38,GRAND BOULEVARD,0,1,1,D,819,191900,2.920284136,2.34,45.16129032,24.53222453,19002.35874,1.897533,40.60721,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",83.07186466,87.21439435,97.16551819,9.368454933,120.7506693,31.5,18.4,651.5352754,40.5
17031843600,3.27,0.529100529,0.292047,1131,15.2,76.4,28.5,9.6,55.5,4.3,10.5,140.75,188.4,,6.2,89.6,,0.9,4.5,3.3,28.54694997,11.27484578,"60615,60653",38,GRAND BOULEVARD,,,,D,1093,264700,6.44276902,2.75,49.07612712,40.76620825,18392.99777,2.069475,53.06726,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",83.16924587,87.30219822,97.2736921,9.249173164,120.7506693,31.5,18.4,651.5352754,40.5
17031381400,3.27,0.529100529,0.293839,635,11.9,71.1,18.8,9.5,60.7,3.8,10.7,195.5,93,,0.4,95.6,,4,0,0,28.31021438,8.385876419,"60615,60653,60609",38,GRAND BOULEVARD,0.091,21,2,D,1005,154300,3.215636822,3.02,45.73082489,18.90941073,12970.76374,2.170767,61.21563,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",83.74792668,88.27205687,99.56054278,9.450930595,120.7506693,31.5,18.4,651.5352754,40.5
17031381500,3.27,0.529100529,0.232814,234,9.8,86.1,29.7,9.4,62,4.3,10.6,173,220.6,,6.4,92.3,,1.3,2.9,0,30.4,8,"60653,60609",38,GRAND BOULEVARD,,,,D,847,187500,1.333333333,1.29,31.25,24.5210728,8936.999089,6.25,60.79545,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",83.80333106,88.38056027,99.34384104,,120.7506693,31.5,18.4,651.5352754,40.5
17031381800,3.27,0.529100529,0.296418,861,16.3,60.4,19.4,9.5,66.7,4.4,10.6,140.75,188.4,,7.6,90.1,,2.3,0,0,15.3907496,9.409888357,"60615,60609",38,GRAND BOULEVARD,0,1,1,D,1076,200400,8.452950558,1.78,41.79810726,37.77335984,10169.60829,2.839117,35.33123,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",83.80178118,88.42113555,99.32659789,9.514759541,120.7506693,31.5,18.4,651.5352754,40.5
17031835800,3.27,0.529100529,0.293943,607,12.2,79.9,23.7,9.5,58.5,4.2,10.8,140.75,188.4,,3.6,93.4,,0,1.7,3,34.17653391,6.027987083,"60615,60653",38,GRAND BOULEVARD,,,,D,990,210300,0,1.93,59.69230769,38.43008994,16919.05219,4,46.15385,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",83.72756338,88.10698902,99.60742232,9.278542995,120.7506693,31.5,18.4,651.5352754,40.5
17031360200,1.64,0,0.336137,627,12.7,93.5,19.6,9.5,37.3,4.3,10.5,173,220.6,,3.2,96.8,,0,2.5,0,38.85562209,9.913506321,60653,36,OAKLAND,0.5,2,2,D,898,172500,12.7079175,3.04,53.72907154,13.79310345,16775.93461,2.283105,52.66362,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",82.24937309,86.35786414,96.74685183,8.933265686,232.5236924,41.6,NA,1286.976122,20.5
17031330100,0.41,0.572519084,0.214533,6384,7.2,17.2,9,9.3,41.4,6.5,10.7,31.75,77.7,,50.6,23.6,,20.7,4.5,5.1,12.62004123,7.918950173,"60605,60616",33,NEAR SOUTH SIDE,0.988,403,171,,1821,391800,22.7060184,1.76,37.95259182,73.39667458,18439.49358,2.014413,34.06269,High-cost,0,Not_Rising,0,82.8961681,87.23046577,96.56321875,10.18332096,93.58342319,13.3,6.9,646.3140817,20.5
17031350100,1.64,0.821917808,0.308008,1694,18.6,49.5,18.7,9.3,41.6,5.6,10.5,78.5,104.1,,8.6,42.3,,42.8,3.7,6,3.598400711,10.08440693,60616,35,DOUGLAS,0.934,28,20,,1144,,52.68769436,2,17.310253,53.06666667,10266.44459,4.327563,47.86951,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",82.65810593,87.22001568,97.28677084,9.906589031,120.6118681,24.7,13,727.052428,28.2
17031351000,1.64,0.821917808,0.415923,3320,27.6,39.4,18.3,9.3,38.5,5.3,10.4,78.5,104.1,,5,74.4,,16.6,0.4,4,6.06305578,15.19805982,60616,35,DOUGLAS,0.974,45,41,,1145,356900,23.95580706,3.36,19.45302161,50.37091988,11701.54835,1.940891,45.43449,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",82.70732808,87.45537416,98.13519245,9.339868736,120.6118681,24.7,13,727.052428,28.2
17031836500,1.64,0,0.395431,1627,18.6,85.5,20.6,9.4,33.7,5.5,10.5,173,220.6,,0,99.1,,0,0,0.9,33.10559006,5.590062112,60653,36,OAKLAND,0.955,31,26,,925,,8.447204969,3.77,64.66165414,18.70781099,8908.580676,2.857143,50.37594,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",81.75054633,86.23371563,97.06618786,8.940093358,232.5236924,41.6,NA,1286.976122,20.5
17031390100,0.41,0.821355236,0.369363,1715,19.4,39.5,16,9.4,29.3,5.9,10.6,173,220.6,,2.5,82.7,,6.8,0.6,5.9,32.03821656,6.942675159,60653,39,KENWOOD,0.976,88,53,,1078,373500,5.222929936,2.67,55.80693816,47.00098328,8423.132996,1.055807,38.7632,Moderate-cost,0,Not_Rising,0,81.85178323,86.36283276,96.25782644,9.303066254,81.25005727,19.4,12.7,743.9529002,28.9
17031390200,0.41,0.821355236,0.3134,943,17.3,36.4,16.2,9.5,34.5,3.3,10.6,173,220.6,,18.2,66.4,,6.9,1.8,8.4,21.07487923,8.212560386,60653,39,KENWOOD,0.889,9,9,C,1134,297500,5.495169082,2.17,47.67726161,58.97637795,14118.33609,0,27.38386,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",82.16352452,86.10865397,95.89342495,9.156738758,81.25005727,19.4,12.7,743.9529002,28.9
17031836400,0.41,0,0.35539,2789,17,77.3,28.9,9.5,32.5,5.6,10.6,173,220.6,,7.8,88.2,,2.6,6.2,1.4,28.25796093,10.27562216,60653,36,OAKLAND,0.913,43,29,D,486,304300,5.994112925,2.34,43.34836528,36.07115821,12111.90472,0.507328,40.75536,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",81.8893228,86.07233568,96.01141973,9.032886233,232.5236924,41.6,NA,1286.976122,20.5
17031390700,1.23,0.821355236,0.324935,2151,23.2,37.7,19.5,9.1,27.4,6,10.4,140.75,188.4,,19,60.1,,16.4,2.4,4.5,8.388012059,22.84092924,60615,39,KENWOOD,0.917,12,12,,1404,152100,20.55328959,1.62,34.06296852,62.18684149,24004.56525,0.509745,42.87856,High-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",82.50942601,87.0723457,98.06817996,9.575781186,81.25005727,19.4,12.7,743.9529002,28.9
17031836300,1.23,0.895522388,0.29829,471,22.7,35.4,24.2,9.5,37.7,3.9,10.2,140.75,188.4,,42.4,46,,3.2,2.6,8.5,12.2311828,15.65860215,60615,41,HYDE PARK,,,,C,1028,249100,11.76075269,2.57,30.21148036,48.69791667,28023.71327,0,40.93656,High-cost,1,Rising,"Vulnerable, Prices Rising",81.52416572,85.12995203,93.14614664,,86.61430355,14.7,8.7,656.6137624,18
17031410200,1.23,0.895522388,0.319732,255,34.9,53.7,18.4,9.7,33.4,0,10.4,140.75,188.4,,51.1,22.6,,19.9,13.9,5.7,8.448928121,4.72887768,60615,41,HYDE PARK,,,,C,1072,331600,25.40983607,3.28,31.20356612,40.67028986,63364.4028,1.634473,48.43982,High-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",82.3231807,86.2033223,95.89810746,,86.61430355,14.7,8.7,656.6137624,18
17031410700,1.43,0.895522388,0.360014,1109,31.9,33.4,20.2,9.6,33.4,4.1,10.4,140.75,188.4,,64.8,17.2,,11,8.9,7.1,9.143130685,9.717568214,60615,41,HYDE PARK,0.945,34,25,C,1154,263500,25.46673049,2.4,37.2815534,55.44354839,20815.81825,0.679612,47.96117,High-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",81.55426052,85.12607213,93.75987591,9.697257996,86.61430355,14.7,8.7,656.6137624,18
17031190701,1.84,1.5625,0.276004,738,14.5,85.3,24.6,9.4,97.6,4.1,10.5,346.75,123.9,,52.5,0.5,,1.4,85.4,45.6,28.93296854,5.300957592,60639,19,BELMONT CRAGIN,,,,C,987,278300,41.34746922,3.99,83.01404853,12.24035608,27254.4185,7.918263,52.10728,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.47480794,89.30051325,100.3221416,10.50336981,50.53601595,32.8,10.8,404.507368,27.2
17031410900,1.43,0.895522388,0.360129,1330,24.7,51.1,16.7,8.9,27.3,5,10.2,140.75,188.4,,54.4,25.5,,10.3,11.2,9.6,15.10834075,15.88008311,60615,41,HYDE PARK,0.96,30,27,B,1141,273600,18.25467498,2.1,31.61643836,75.39872408,22510.67093,2.849315,42.19178,High-cost,1,Rising,"Vulnerable, Prices Rising",82.1437469,86.31562109,96.80173469,9.897415638,86.61430355,14.7,8.7,656.6137624,18
17031410600,1.43,0.895522388,0.358227,1091,33.2,46.1,18.7,9.6,33.4,0,10.4,140.75,188.4,,44.8,35.5,,11.8,9.9,8,14.7462023,10.67061875,60615,41,HYDE PARK,0.8,5,5,C,1343,337500,15.9318266,2.28,31.80542563,45.47244094,27712.67224,0,60.80449,High-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",81.09757159,84.47675228,92.21961906,9.609422922,86.61430355,14.7,8.7,656.6137624,18
17031410800,1.43,0.895522388,0.276643,878,22.3,64.5,15.3,9.1,30.2,0,10.3,140.75,188.4,,41.2,30.1,,16.6,9.1,9.6,14.22484431,13.83153065,"60615,60637",41,HYDE PARK,0.921,22,17,C,1022,163000,28.0891511,2.07,29.41510505,66.10898662,31669.04252,0.454287,48.09767,High-cost,1,Rising,"Vulnerable, Prices Rising",82.68091528,86.56805973,95.91283067,9.754561424,86.61430355,14.7,8.7,656.6137624,18
17031839000,3.27,0.248756219,0.206844,1159,14.1,33.2,18.4,9.6,43.7,5,10.7,31.75,77.7,,68.7,12.8,,13.3,8,4.9,7.259073842,7.36147457,"60605,60607",32,LOOP,0.867,16,9,,2074,277500,16.22482649,1.77,35.31008561,64.47736165,46867.72997,2.693673,24.78597,High-cost,0,Not_Rising,0,84.2462983,88.79279685,98.95310649,10.0001874,48.98124553,12,9,496.9758483,16.5
17031839100,3.27,0.248756219,0.072727,938,2.3,38.1,12.4,9.8,44.9,6.3,11.1,31.75,77.7,,60.1,10.5,,23.6,10.2,5.6,4.026115343,2.543525571,"60693,60684,60602,60604,60674,60606,60675,60677,60694,60605,60607,60697,60690,60670,60678,60673,60601,60603",32,LOOP,0.966,97,62,,1949,339700,27.33949946,1.71,26.07629428,66.18451226,17279.46402,4.141689,34.63215,High-cost,0,Not_Rising,0,83.48759685,87.78562794,95.0814124,9.778180758,48.98124553,12,9,496.9758483,16.5
17031320600,0.41,0.248756219,0.303305,1648,12.4,23.9,17.6,9.7,30.6,6,10.7,31.75,77.7,,63.4,15.4,,16,5.8,5.2,9.222019094,6.784481008,60605,32,LOOP,0.938,42,25,,1905,403200,23.68474507,1.71,32.34358431,74.69300587,20934.44383,4.630612,34.74726,High-cost,0,Not_Rising,0,83.37824748,87.93679746,98.45796223,10.02206898,48.98124553,12,9,496.9758483,16.5
17031241300,4.5,0.694073679,0.325672,750,31.6,26.1,6.3,9.6,68.7,4.3,10.7,130.5,128.7,,70,9.5,,1.8,18,18.8,19.80861244,6.937799043,"60622,60647",24,WEST TOWN,0.952,58,31,D,2124,605600,7.081339713,2.43,43.46103038,71.88081937,32989.07957,3.30251,26.15588,High-cost,0,Not_Rising,0,83.80168987,88.37411954,98.64969744,10.18085003,52.1764477,13.1,9,502.2827855,23.1
17031320400,0.2,0.248756219,0.269764,2137,18,37.2,16.5,9.7,30.2,6.4,10.9,31.75,77.7,,68.7,9.9,,15.9,7.7,5.3,1.903870162,6.398252185,"60602,60604,60685,60605,60687,60603",32,LOOP,0.966,66,42,,2314,669100,19.03870162,1.63,43.03977273,33.40691685,10291.50415,4.119318,22.58523,High-cost,0,Not_Rising,0,83.03909353,87.41249322,97.1733549,9.862477144,48.98124553,12,9,496.9758483,16.5
17031240500,3.68,0.694073679,0.227863,805,17.3,1.2,6.2,9.3,73.3,5.1,10.7,190.75,98.5,,86.7,2,,8.6,6.3,2.8,12.39523599,1.676224085,60647,24,WEST TOWN,0.925,20,16,D,2124,396300,8.160564623,1.81,37.22741433,93.07381193,25113.26868,0.778816,20.01558,High-cost,0,Not_Rising,0,84.53263153,89.07993591,99.76967986,10.0976305,52.1764477,13.1,9,502.2827855,23.1
17031832300,3.68,0.524590164,0.198016,1671,10.1,16.2,5.8,9.4,72.7,6.6,10.7,30.5,40.2,,82.6,1.2,,9.4,23.1,6.8,16.94152924,2.99850075,"60647,60622,60614,60642",22,LOGAN SQUARE,0.952,34,29,,1716,513600,13.34332834,2.43,44.89337823,75.26041667,6449.624527,0,33.78227,High-cost,0,Rising,0,84.32082576,88.66153911,99.18976481,10.47425995,39.04862757,18.7,10.5,402.5999424,26.5
17031832500,3.68,0.108342362,0.199896,1951,14.3,41.3,16.7,9.3,67.8,5.5,10.7,30.5,40.2,,87.7,5.1,,2.9,5.7,4.3,17.76964235,11.68684877,60614,7,LINCOLN PARK,0.81,11,8,,1747,736700,11.06730498,2.5,43.75,67.16738197,12380.03603,2.130682,34.30398,High-cost,0,Not_Rising,0,84.26157698,88.74732456,99.3873345,10.5041069,74.09476278,11.6,8.2,606.7016718,21
17031240300,3.68,0.694073679,0.227049,468,18.1,8.1,7.3,9.4,73,0,10.7,130.5,128.7,,83,4.4,,6.4,4.4,6.2,16.46090535,4.197530864,"60622,60647",24,WEST TOWN,0.865,17,12,D,1750,693900,12.75720165,2.4,47.50430293,83.31595412,18920.49525,1.549053,27.88296,High-cost,0,Not_Rising,0,84.56775747,89.29623398,100.1357506,10.38419724,52.1764477,13.1,9,502.2827855,23.1
17031831000,3.68,0.524590164,0.251977,869,18,0.4,3.1,9.5,74,0,10.7,130.5,128.7,,91.2,0.4,,6.6,7.6,1.8,14.48747153,6.013667426,"60622,60647",22,LOGAN SQUARE,0.929,14,14,D,1997,587100,7.15261959,2.11,46.59197012,91.58721256,20213.50494,0,24.92997,High-cost,0,Not_Rising,0,84.47059564,89.05652925,99.82523073,10.30062199,39.04862757,18.7,10.5,402.5999424,26.5
17031842300,3.68,0.694073679,0.165597,2946,6,13.3,13.5,9.3,71,6.8,10.7,82.25,190.5,,76.7,10.5,,6.9,9.9,5.8,12.35854675,4.318046456,"60622,60642,60654,60661",24,WEST TOWN,0.805,20,12,,1743,575000,8.397855867,2.33,41.13573407,72.90709996,4945.143134,3.185596,26.80055,High-cost,0,Not_Rising,0,84.36371577,89.00276272,99.73766252,10.47083893,52.1764477,13.1,9,502.2827855,23.1
